,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
62775,56180309,20644123,Brinckiella arboricola,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Brinckiella,arboricola,,,,"Naskrecki &amp; Bazelet, 2009",Endangered,B1ab(iii),3.1,Unknown,Global
62776,56180314,20644138,Brinckiella elegans,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Brinckiella,elegans,,,,"Naskrecki &amp; Bazelet, 2009",Data Deficient,,3.1,Unknown,Global
62777,56180319,20644159,Brinckiella serricauda,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Brinckiella,serricauda,,,,"Naskrecki &amp; Bazelet, 2009",Data Deficient,,3.1,Unknown,Global
62778,56180324,20644162,Brinckiella viridis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Brinckiella,viridis,,,,"Chopard, 1955",Data Deficient,,3.1,Unknown,Global
62779,56180329,20656329,Catoptropteryx aurita,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Catoptropteryx,aurita,,,,"Huxley, 1970",Least Concern,,3.1,Unknown,Global
62780,56180334,20642613,Conchotopoda belcki,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conchotopoda,belcki,,,,"Karsch, 1887",Data Deficient,,3.1,Unknown,Global
62781,56180339,20642683,Conchotopoda brunneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conchotopoda,brunneri,,,,"(Kirby, 1900)",Data Deficient,,3.1,Unknown,Global
62782,56180344,20642729,Conchotopoda crassicauda,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conchotopoda,crassicauda,,,,"Ragge, 1960",Data Deficient,,3.1,Unknown,Global
62783,56180349,20642821,Conchotopoda grallatoria,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conchotopoda,grallatoria,,,,"(Stål, 1857)",Data Deficient,,3.1,Unknown,Global
62784,56180354,20642863,Conchotopoda parva,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conchotopoda,parva,,,,"Ragge, 1960",Data Deficient,,3.1,Unknown,Global
62785,56180359,20656334,Corymeta amplectens,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Corymeta,amplectens,,,,"(Schaum, 1853)",Least Concern,,3.1,Unknown,Global
62786,56180364,20643151,Ducetia chelocerca,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ducetia,chelocerca,,,,"Ragge, 1961",Data Deficient,,3.1,Unknown,Global
62787,56180369,20656349,Eurycorypha cereris,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eurycorypha,cereris,,,,"(Stål, 1857)",Least Concern,,3.1,Unknown,Global
62788,56180374,20656362,Eurycorypha lesnei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eurycorypha,lesnei,,,,"Chopard, 1935",Least Concern,,3.1,Unknown,Global
62789,56180379,20656365,Eurycorypha meruensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eurycorypha,meruensis,,,,"Sjöstedt, 1910",Least Concern,,3.1,Unknown,Global
62790,56180384,20642934,Horatosphaga serrifera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Horatosphaga,serrifera,,,,"Schaum, 1853",Least Concern,,3.1,Unknown,Global
62791,56180389,20656380,Oxyecous lesnei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Oxyecous,lesnei,,,,"Chopard, 1935",Least Concern,,3.1,Unknown,Global
62792,56180399,20643808,Phaneroptera nigropunctata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Phaneroptera,nigropunctata,,,,"Chopard, 1955",Data Deficient,,3.1,Unknown,Global
62793,56180404,20643844,Phaneroptera sparsa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Phaneroptera,sparsa,,,,"Stål, 1857",Least Concern,,3.1,Unknown,Global
62794,56180409,20656427,Plangia graminea,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Plangia,graminea,,,,"(Serville, 1838)",Least Concern,,3.1,Unknown,Global
62795,56180414,20656902,Symmetropleura plana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Symmetropleura,plana,,,,"(Walker, 1869)",Data Deficient,,3.1,Unknown,Global
62796,56180419,20657143,Terpnistria zebrata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Terpnistria,zebrata,,,,"(Serville, 1838)",Least Concern,,3.1,Unknown,Global
62797,56181312,20658219,Acauloplax exigua,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Acauloplax,exigua,,,,"Karsch, 1891",Least Concern,,3.1,Unknown,Global
62798,56181317,20657592,Cymatomera denticollis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Cymatomera,denticollis,,,,"Schaum, 1853",Least Concern,,3.1,Unknown,Global
62799,56181322,20657778,Cymatomerella spilophora,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Cymatomerella,spilophora,,,,"(Walker, 1870)",Least Concern,,3.1,Unknown,Global
62800,56181327,20658341,Zabalius ophthalmicus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Zabalius,ophthalmicus,,,,"(Walker, 1869)",Least Concern,,3.1,Unknown,Global
62801,56181484,20659352,Clonia charpentieri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,charpentieri,,,,"Kaltenbach, 1971",Data Deficient,,3.1,Unknown,Global
62802,56181489,20658695,Clonia kalahariensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,kalahariensis,,,,"Kaltenbach, 1971",Least Concern,,3.1,Unknown,Global
62803,56181494,20659361,Clonia lalandei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,lalandei,,,,"Saussure, 1888",Vulnerable,"B1ab(i,iii)",3.1,Unknown,Global
62804,56181499,20658843,Clonia saussurei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,saussurei,,,,"Kaltenbach, 1971",Least Concern,,3.1,Unknown,Global
62805,56181504,20659611,Clonia tessellata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,tessellata,,,,"Saussure, 1888",Least Concern,,3.1,Unknown,Global
62806,56181509,20659011,Clonia uvarovi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Clonia,uvarovi,,,,"Kaltenbach, 1971",Vulnerable,"B1ab(i,iii)",3.1,Unknown,Global
62807,56181514,20659616,Cloniella praedatoria,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Cloniella,praedatoria,,,,"(Distant, 1892)",Data Deficient,,3.1,Unknown,Global
62808,56181519,20659641,Peringueyella rentzi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Peringueyella,rentzi,,,,"Kaltenbach, 1981",Endangered,B1ab(iii),3.1,Unknown,Global
62809,56181524,20659644,Peringueyella zulu,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Peringueyella,zulu,,,,"Kaltenbach, 1971",Critically Endangered,B2ab(iii),3.1,Unknown,Global
62811,56217273,56217042,Elattoneura mayombensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,mayombensis,,,,"Legrand, 1985",Least Concern,,3.1,Unknown,"Global, Central Africa & Pan-Africa"
62812,56217633,56217604,Elattoneura lliba,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,lliba,,,,"Legrand, 1985",Least Concern,,3.1,Unknown,"Global, Central Africa & Pan-Africa"
62831,56247886,47251810,Poecilium magnanii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Poecilium,magnanii,,,,"(Sama &amp; Rapuzzi, 1999)",Data Deficient,,3.1,Unknown,Global & Mediterranean
62864,56257903,56257709,Acisoma inflatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Acisoma,inflatum,,,,"Selys, 1882",Least Concern,,3.1,Unknown,Global
62866,56258132,56258107,Acisoma variegatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Acisoma,variegatum,,,,"Kirby, 1898",Least Concern,,3.1,Unknown,Global
62868,56260502,56259873,Acisoma panorpoides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Acisoma,panorpoides,,,,"Rambur, 1842",Least Concern,,3.1,Unknown,Global
62914,56404850,59763,Proneura prolongata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Proneura,prolongata,,,,"Selys, 1889",Data Deficient,,3.1,Unknown,Global
62915,56405082,158805,Philogenia silvarum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,silvarum,,,,"Ris, 1918",Least Concern,,3.1,Unknown,Global
62916,56405294,158837,Polythore lamerceda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,POLYTHORIDAE,Polythore,lamerceda,,,,"Bick &amp; Bick, 1985",Least Concern,,3.1,Unknown,Global
62917,56405404,158844,Inpabasis hubelli,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Inpabasis,hubelli,,,,"Santos, 1961",Data Deficient,,3.1,Unknown,Global
62918,56405606,158882,Heteragrion flavidorsum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,flavidorsum,,,,"Calvert, 1909",Data Deficient,,3.1,Unknown,Global
62919,56405724,158909,Acanthagrion peruanum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Acanthagrion,peruanum,,,,"Schmidt, 1942",Least Concern,,3.1,Unknown,Global
62920,56405930,158920,Protoneura klugi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Protoneura,klugi,,,,"Cowley, 1941",Data Deficient,,3.1,Unknown,Global
62921,56406047,158934,Argia limitata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Argia,limitata,,,,"Navás, 1924",Least Concern,,3.1,Unknown,Global
62922,56406237,158941,Telebasis milleri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Telebasis,milleri,,,,"Garrison, 1997",Least Concern,,3.1,Unknown,Global
62923,56406439,158969,Ormenophlebia regina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Ormenophlebia,regina,,,,"(Ris, 1918)",Least Concern,,3.1,Unknown,Global
62924,56406527,158976,Aphylla spinula,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Aphylla,spinula,,,,"Belle, 1992",Data Deficient,,3.1,Unknown,Global
62925,56406627,158993,Progomphus boliviensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Progomphus,boliviensis,,,,"Belle, 1973",Least Concern,,3.1,Unknown,Global
62926,56406738,158997,Argia hamulata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Argia,hamulata,,,,"Fraser, 1946",Least Concern,,3.1,Unknown,Global
62927,56407070,159008,Rhionaeschna peralta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Rhionaeschna,peralta,,,,"(Ris, 1918)",Least Concern,,3.1,Unknown,Global
62928,56407290,159011,Phyllogomphoides singularis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Phyllogomphoides,singularis,,,,"Belle, 1979",Data Deficient,,3.1,Unknown,Global
62929,56407507,159045,Aphylla robusta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Aphylla,robusta,,,,"Belle, 1976",Data Deficient,,3.1,Unknown,Global
62930,56407609,159054,Metaleptobasis mauffrayi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,mauffrayi,,,,"Daigle, 2000",Least Concern,,3.1,Unknown,Global
62931,56407730,159079,Philogenia boliviana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,boliviana,,,,"Bick &amp; Bick, 1988",Least Concern,,3.1,Unknown,Global
62932,56407848,159081,Neuraeschna mayoruna,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Neuraeschna,mayoruna,,,,"Belle, 1989",Data Deficient,,3.1,Unknown,Global
62933,56407942,159090,Philogenia buenavista,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,buenavista,,,,"Bick &amp; Bick, 1988",Least Concern,,3.1,Unknown,Global
62934,56408186,159107,Progomphus tantillus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Progomphus,tantillus,,,,"Belle, 1973",Data Deficient,,3.1,Unknown,Global
63003,56612460,56612441,Liladownsia fraile,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Liladownsia,fraile,,,,"Fontana, Mariño-Pérez, Woller &amp; Song, 2014",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
63015,56790127,55929685,Pyrgacris relictus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PYRGACRIDIDAE,Pyrgacris,relictus,,,,"Descamps, 1968",Critically Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,Global
63037,56975626,56975622,Metaleptobasis brevicauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,brevicauda,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Unknown,Global
63038,56975638,56975634,Metaleptobasis furcifera,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,furcifera,,,,"von Ellenrieder, 2013",Least Concern,,3.1,Unknown,Global
63039,56975657,56975645,Metaleptobasis gabrielae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,gabrielae,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Unknown,Global
63040,56975669,56975665,Metaleptobasis guillermoi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,guillermoi,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Increasing,Global
63041,56975700,56975687,Metaleptobasis panguanae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,panguanae,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Unknown,Global
63042,56975723,56975719,Metaleptobasis peltata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,peltata,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Unknown,Global
63043,56975737,56975730,Metaleptobasis prostrata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,prostrata,,,,"von Ellenrieder, 2013",Least Concern,,3.1,Unknown,Global
63044,56975784,56975769,Metaleptobasis turbinata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Metaleptobasis,turbinata,,,,"von Ellenrieder, 2013",Data Deficient,,3.1,Unknown,Global
63045,56975858,56975854,Polythore koepckei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,POLYTHORIDAE,Polythore,koepckei,,,,"Börzsöny, 2013",Data Deficient,,3.1,Unknown,Global
63047,57047934,13152906,Bombus alpinus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,alpinus,,,,"(Linnaeus, 1758)",Vulnerable,"B2b(i,ii,iii,v)c(iv)",3.1,Decreasing,Global & Europe
63060,57349805,13340462,Bombus inexspectatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,inexspectatus,,,,"(Tkalcu, 1963)",Endangered,B2ab(iii),3.1,Decreasing,Global & Europe
63061,57351179,13340536,Bombus lapponicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,lapponicus,,,,"(Fabricius, 1793)",Least Concern,,3.1,Unknown,Global & Europe
63062,57365069,13341899,Bombus magnus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,magnus,,,,"Vogt, 1911",Least Concern,,3.1,Unknown,Global & Europe
63063,57365333,13342099,Bombus mendax,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mendax,,,,"Gerstäcker, 1869",Near Threatened,,3.1,Decreasing,Global & Europe
63064,57366532,13342522,Bombus mucidus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mucidus,,,,"Gerstäcker, 1869",Near Threatened,,3.1,Decreasing,Global & Europe
63065,57367976,13343448,Bombus perezi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,perezi,,,,"(Schulthess-Rechberg, 1886)",Least Concern,,3.1,Stable,Global & Europe
63066,57368084,13356494,Bombus pereziellus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pereziellus,,,,"(Skorikov, 1922)",Least Concern,,3.1,Stable,Global & Europe
63067,57368909,18528992,Bombus pyrenaeus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pyrenaeus,,,,"Pérez, 1879",Least Concern,,3.1,Stable,Global & Europe
63068,57369359,18528848,Bombus reinigiellus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,reinigiellus,,,,"(Rasmont, 1983)",Endangered,B1ab(iii)+2ab(iii); D,3.1,Decreasing,Global & Europe
63620,59256031,163551,Dromaeschna weiskei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Dromaeschna,weiskei,,,,"Förster, 1908",Least Concern,,3.1,Unknown,Global
63621,59256323,14255106,Gynacantha dobsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,dobsoni,,,,"Fraser, 1951",Least Concern,,3.1,Unknown,Global
63622,59256328,14255256,Gynacantha nourlangie,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,nourlangie,,,,"Theischinger &amp; Watson, 1991",Least Concern,,3.1,Unknown,Global
63623,59256333,14255713,Austroaeschna anacantha,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,anacantha,,,,"Tillyard, 1908",Least Concern,,3.1,Unknown,Global
63624,59256338,14255716,Austroaeschna atrata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,atrata,,,,"Martin, 1909",Least Concern,,3.1,Unknown,Global
63625,59256343,14255719,Austroaeschna christine,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,christine,,,,"Theischinger, 1993",Vulnerable,D2,3.1,Unknown,Global
63626,59256348,14255722,Austroaeschna cooloola,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,cooloola,,,,"Theischinger, 1991",Endangered,B2ab(iii),3.1,Unknown,Global
63627,59256353,14255725,Austroaeschna eungella,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,eungella,,,,"Theischinger, 1993",Vulnerable,D2,3.1,Unknown,Global
63628,59256358,14255728,Austroaeschna flavomaculata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,flavomaculata,,,,"Tillyard, 1916",Least Concern,,3.1,Unknown,Global
63629,59256363,14255731,Austroaeschna hardyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,hardyi,,,,"Tillyard, 1917",Least Concern,,3.1,Unknown,Global
63630,59256368,14255734,Austroaeschna inermis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,inermis,,,,"Martin, 1901",Least Concern,,3.1,Unknown,Global
63631,59256373,14255737,Austroaeschna ingrid,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,ingrid,,,,"Theischinger, 2008",Endangered,B1ab(iii),3.1,Unknown,Global
63632,59256378,14255740,Austroaeschna muelleri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,muelleri,,,,"Theischinger, 1982",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
63633,59256383,14255866,Austroaeschna obscura,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,obscura,,,,"Theischinger, 1982",Least Concern,,3.1,Unknown,Global
63634,59256388,14255875,Austroaeschna parvistigma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,parvistigma,,,,"Selys, 1883",Least Concern,,3.1,Unknown,Global
63635,59256393,14255878,Austroaeschna pulchra,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,pulchra,,,,"Tillyard, 1909",Least Concern,,3.1,Unknown,Global
63636,59256398,14255887,Austroaeschna sigma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,sigma,,,,"Theischinger, 1982",Least Concern,,3.1,Unknown,Global
63637,59256403,14255891,Austroaeschna speciosa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,speciosa,,,,"Sjöstedt, 1917",Near Threatened,B1a(i),3.1,Unknown,Global
63638,59256408,14255896,Austroaeschna subapicalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,subapicalis,,,,"Theischinger, 1982",Least Concern,,3.1,Unknown,Global
63639,59256413,14255899,Austroaeschna tasmanica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,tasmanica,,,,"Tillyard, 1916",Least Concern,,3.1,Unknown,Global
63640,59256418,14255959,Austroaeschna unicornis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austroaeschna,unicornis,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
63641,59256423,14258274,Austrophlebia subcostalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Austrophlebia,subcostalis,,,,"Theischinger, 1996",Near Threatened,B1a(i),3.1,Unknown,Global
63642,59256428,14259873,Notoaeschna geminata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Notoaeschna,geminata,,,,"Theischinger, 1982",Least Concern,,3.1,Unknown,Global
63643,59256433,14259877,Notoaeschna sagittata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Notoaeschna,sagittata,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
63644,59256438,14259884,Spinaeschna tripunctata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Spinaeschna,tripunctata,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
63645,59256443,14259993,Telephlebia brevicauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,brevicauda,,,,"Tillyard, 1916",Least Concern,,3.1,Unknown,Global
63646,59256448,14259996,Telephlebia cyclops,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,cyclops,,,,"Tillyard, 1916",Least Concern,,3.1,Unknown,Global
63647,59256453,14259999,Telephlebia godeffroyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,godeffroyi,,,,"Selys, 1883",Least Concern,,3.1,Unknown,Global
63648,59256458,14260002,Telephlebia tillyardi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,tillyardi,,,,"Campion in Tillyard, 1916",Near Threatened,,3.1,Unknown,Global
63649,59256463,14260009,Telephlebia tryoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,tryoni,,,,"Tillyard, 1917",Near Threatened,,3.1,Unknown,Global
63650,59256468,14260012,Telephlebia undia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Telephlebia,undia,,,,"Theischinger, 1985",Data Deficient,,3.1,Unknown,Global
63651,59256473,14260324,Archipetalia auriculata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AUSTROPETALIIDAE,Archipetalia,auriculata,,,,"Tillyard, 1917",Least Concern,,3.1,Unknown,Global
63652,59256478,14260328,Austropetalia patricia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AUSTROPETALIIDAE,Austropetalia,patricia,,,,"(Tillyard, 1910)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
63653,59256483,14260333,Austropetalia tonyana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AUSTROPETALIIDAE,Austropetalia,tonyana,,,,"Theischinger, 1995",Near Threatened,,3.1,Unknown,Global
63654,59256488,14262848,Agriocnemis kunjina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Agriocnemis,kunjina,,,,"Watson, 1974",Vulnerable,B1ab(iii),3.1,Unknown,Global
63655,59256493,14263010,Austroagrion cyane,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austroagrion,cyane,,,,"(Selys, 1876)",Least Concern,,3.1,Unknown,Global
63656,59256498,14263125,Austroagrion pindrina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austroagrion,pindrina,,,,"Watson, 1969",Vulnerable,B1ab(iii),3.1,Unknown,Global
63657,59256503,14263149,Austroagrion watsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austroagrion,watsoni,,,,"Lieftinck, 1982",Least Concern,,3.1,Unknown,Global
63658,59256508,14263290,Austrocnemis obscura,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austrocnemis,obscura,,,,"Theischinger &amp; Watson, 1991",Data Deficient,,3.1,Unknown,Global
63659,59256513,14263332,Austrocnemis splendida,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austrocnemis,splendida,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
63660,59256518,14263430,Caliagrion billinghursti,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Caliagrion,billinghursti,,,,"(Martin, 1901)",Vulnerable,"B2ab(i,ii)",3.1,Unknown,Global
